"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2025-01-18T07:00:27+00:00","113-1274880-0609869","N1338-3-Sage Green-5x7-US-V1","B0DBYV7V8N","X004CCZH29","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","PGA1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNAC602466697",
"2025-01-18T05:42:58+00:00","112-3492165-3865008","G24136-7-Beige-6x9-US-V1","B0DBYW49QF","X004CCYGD5","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Beige Stain Resistant Dining Room Rug Geometric Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","TEN1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMDO0290641",
"2025-01-18T01:34:42+00:00","113-9712581-1681838","G24267-1A-Cream-8x10-US-V1","B0DBYVNMF8","X004CCRXK3","LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TUS1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMBH0510319","Not happy with how thin the carpet is and does allow to vacuum nicely"
"2025-01-17T22:11:34+00:00","114-8651951-6369004","N1338-1-Orange-9x12-US-V1","B0DBZ56PC3","X004CCV06L","LUXRUG Area Rugs 9x12 Living Room - Large Washable Orange Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","TUS1","SELLABLE","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNPMDF8237108","Delivered too late to use for what is was purchased for"
"2025-01-17T17:19:08+00:00","111-7879368-9341867","G24267-2-Beige-6x9-US-V1","B0DBVM7S5P","X004CBGGCF","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","MEM3","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNNK4RVX827H","Ordered 2 of these, one in green &amp; beige. The color or the green rug, which I opened was much lighter than was showing on line so I did not open this one."
"2025-01-17T15:42:33+00:00","113-5344831-6118616","G24136-7-Beige-3x5-US-V1","B0DBZ697XG","X004CCV651","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Beige Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LEX1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNL44G25XHT","N/a"
"2025-01-17T15:20:15+00:00","113-1462351-9695431","G24267-4-Pink-6x9-US-V1","B0DBVPKNL7","X004CBGE8V","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Pink Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","PHX6","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNO288520133",
"2025-01-17T06:42:34+00:00","113-8183739-5944207","N1338-1-Orange-8x10-US-V1","B0DBYSVWYJ","X004CCRGQT","LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","LEX1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNNJ4VH12KPK",
"2025-01-17T06:03:17+00:00","112-3580356-8926606","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO283521534","Not as expected"
"2025-01-17T05:10:36+00:00","114-9381348-4749003","G24267-2-Beige-5x7-US-V1","B0DBVNXDMY","X004CBJOSX","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Vintage Oriental Farmhouse Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","LEX1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNL4L2V1NSQ","The rug does not fit my space like I thought it would."
"2025-01-16T03:30:59+00:00","114-3733959-8359460","N1338-3-Sage Green-8x10-US-V1","B0DBZGL9YS","X004CCZCIN","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","HOU3","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMAX2139436",
"2025-01-16T02:56:31+00:00","113-9712581-1681838","G24267-1A-Cream-9x12-US-V1","B0DBYZ1P1H","X004CCPQYD","LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Colorful Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TUS1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMCC0052097",
"2025-01-15T20:14:42+00:00","113-4137889-8483455","G24267-1A-Cream-6x9-US-V1","B0DBYV567L","X004CCKPG7","LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","PHX6","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO260548449","Not needed"
"2025-01-15T19:30:06+00:00","112-6832687-6360204","G24267-5-Green-6x9-US-V1","B0DBVJDNXF","X004CBJR85","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","HOU3","SELLABLE","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNPMAW9669548","arrived too late"
"2025-01-15T18:06:59+00:00","113-0501892-5411449","G24268-1A-Cream-3x5-US-V1","B0DBYY5XMP","X004CCKR6P","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Colorful Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office","1","PHX6","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNO290673839",
"2025-01-15T05:25:39+00:00","113-2402668-8877027","G24136-7-Beige-8x10-US-V1","B0DBZ3PDH4","X004CD1IJ9","LUXRUG Washable Area Rug 8x10 - Large Beige Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","LEX1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNJ4Y4C5GZL",
"2025-01-14T15:26:55+00:00","114-9874039-7759428","G24267-5-Green-9x12-US-V1","B0DBVMLB8P","X004CBDMCH","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TEN1","SELLABLE","SWITCHEROO","Unit returned to inventory","LPNPMBD9704440","This is not the rug that was ordered."
"2025-01-14T13:32:45+00:00","113-0911040-7139440","G24267-2-Beige-8x10-US-V1","B0DBVKBXCB","X004CBGG1B","LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNH4HR33XQK","The rug is blue. Nothing on the description says blue. Big disappointment"
"2025-01-14T12:34:49+00:00","113-8740136-8345046","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","CHA1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNL44L7TZX4","The color doesn&#39;t match the room decor."
"2025-01-14T02:58:47+00:00","112-8019203-1426655","G24267-4-Pink-3x5-US-V1","B0DBVKS2S4","X004CBJR8F","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Pink Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","PHX6","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO281383748","Sizing wasn’t right for the space"
"2025-01-14T02:52:57+00:00","112-7303121-1887408","N1338-3-Sage Green-5x7-US-V1","B0DBYV7V8N","X004CCZH29","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","PGA1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNAC922095994",
"2025-01-13T12:59:19+00:00","111-4199556-3894647","N1338-2-Pink-5x7-US-V1","B0DBZ526W9","X004CCZF4T","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Pink Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","CHA1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNL4F7QDQQL","Color and Size wasn’t going to work for space"
"2025-01-13T12:08:58+00:00","114-8958739-5146608","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","IND8","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNO274855596",
"2025-01-13T12:01:41+00:00","114-5737756-0933800","G24267-2-Beige-6x9-US-V1","B0DBVM7S5P","X004CBGGCF","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","IND8","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNO274855589",
"2025-01-12T04:19:31+00:00","111-4098436-2766650","G24268-7-Black-8x10-US-V1","B0DBY8NGRN","X004CCN1OF","LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNH4Z68CSSX",
"2025-01-12T03:41:01+00:00","114-3945209-5732202","G24267-5-Green-5x7-US-V1","B0DBVNT5V3","X004CBGERR","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO279951984","Love the pattern! Size didn&#39;t work for area"
"2025-01-12T03:40:25+00:00","114-1227836-7369054","G24267-5-Green-5x7-US-V1","B0DBVNT5V3","X004CBGERR","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO279951983","Love the pattern! Size didn&#39;t work for area"
"2025-01-11T18:58:18+00:00","112-3111400-2537054","G24267-1A-Cream-8x10-US-V1","B0DBYVNMF8","X004CCRXK3","LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNK428MH4GX","Too much white for my high traffic area."
"2025-01-11T13:16:06+00:00","112-7786272-7271416","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO283573564","Don’t need it"
"2025-01-11T12:10:22+00:00","113-2259500-9553853","N1338-1-Orange-5x7-US-V1","B0DBYYVZMX","X004CCZFYJ","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","LEX1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNK4QRC8H4D","Didn’t like colors and texture in person"
"2025-01-11T10:41:36+00:00","114-6192645-4004217","N1338-3-Sage Green-6x9-US-V1","B0DBYT5KQ7","X004CCUZEJ","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","HOU3","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMAW4838139","Too small"
"2025-01-10T22:50:02+00:00","114-4516808-2394668","G24267-1A-Cream-5x7-US-V1","B0DBYX9CK6","X004CCOSNN","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","LAS2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMDM0861071","NA"
"2025-01-10T16:41:01+00:00","114-0354005-8911429","G24267-2-Beige-8x10-US-V1","B0DBVKBXCB","X004CBGG1B","LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNK4T936HWB",
"2025-01-10T07:49:22+00:00","111-8719614-1985036","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","PHX6","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNO280049263","color is not orange it is more like rust and not solid lines"
"2025-01-09T21:12:05+00:00","111-2350414-0243402","N1338-3-Sage Green-3x5-US-V1","B0DBYMRB1C","X004CCZFPN","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","CHA1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNJ4K6X3RS6",
"2025-01-09T20:45:39+00:00","113-8131667-8126661","G24268-1A-Cream-3x5-US-V1","B0DBYY5XMP","X004CCKR6P","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Colorful Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office","1","PHX6","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO279191055","The carpet size is smaller for the area. So buying a bigger size."
"2025-01-09T16:11:00+00:00","114-8218217-8093804","G24268-7-Black-8x10-US-V1","B0DBY8NGRN","X004CCN1OF","LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TEN1","SELLABLE","FOUND_BETTER_PRICE","Unit returned to inventory","LPNPMBD4493394","Don’t like"
"2025-01-08T05:30:16+00:00","113-6540091-6889829","G24268-7-Black-6x9-US-V1","B0DBYXH8YW","X004CCN2HB","LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Charcoal Black Stain Resistant Dining Room Rug Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","LAS2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMDJ7597567",
"2025-01-07T03:41:32+00:00","114-8071052-3082612","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LAS2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMDH4449042",
"2025-01-06T09:37:37+00:00","111-3737820-0397034","G24268-7-Black-6x9-US-V1","B0DBYXH8YW","X004CCN2HB","LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Charcoal Black Stain Resistant Dining Room Rug Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","TUS1","DEFECTIVE","UNWANTED_ITEM","Unit returned to inventory","LPNPMDE5933927","The rug is too small, I’d like to return it. I’ve already placed an order for the larger size from you"
"2025-01-05T20:49:56+00:00","113-1946515-0291410","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","CHA1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNK4DFZ4KK1","No longer needed"
"2025-01-05T20:46:46+00:00","113-1946515-0291410","N1338-3-Sage Green-3x5-US-V1","B0DBYMRB1C","X004CCZFPN","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","CHA1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNK482ZQN6J","No longer needed"
"2025-01-04T20:30:53+00:00","112-8904843-9956246","G24267-1A-Cream-8x10-US-V1","B0DBYVNMF8","X004CCRXK3","LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNNH4R8LN7JK","pattern is not as expected"
"2025-01-03T22:25:04+00:00","111-7397949-5538616","N1338-3-Sage Green-5x7-US-V1","B0DBYV7V8N","X004CCZH29","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","FAR1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNAC190886681",
"2025-01-03T20:40:29+00:00","113-5895531-2818604","N1338-3-Sage Green-3x5-US-V1","B0DBYMRB1C","X004CCZFPN","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LAS2","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNPMDI9030780","The color was not the same as the web color."
"2025-01-03T19:27:31+00:00","112-5214594-5459447","G24136-7-Beige-8x10-US-V1","B0DBZ3PDH4","X004CD1IJ9","LUXRUG Washable Area Rug 8x10 - Large Beige Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","MEM3","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNL47R2DW9Q","To big"
"2025-01-03T12:54:05+00:00","112-0261348-0826655","G24136-7-Beige-3x5-US-V1","B0DBZ697XG","X004CCV651","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Beige Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNJ462WG8X4",
"2025-01-03T07:20:49+00:00","702-0509968-4547439","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","LAS2","CUSTOMER_DAMAGED","NOT_COMPATIBLE","IMMEDIATE_LIQUIDATION","LPNPMDJ4423028",
"2025-01-03T01:56:32+00:00","112-7833789-4076229","G24136-13-Grey-5x7-US-V1","B0DBYZM1X6","X004CCV52P","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Grey Modern Abstract Geometric Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","LEX1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNK4WMFJ3PW","Ordered same product in larger size. Need to return the smaller unopened sealed package (but box was opened)"
